id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
11438478,43889052,9/10/15,f,6,8,f,District 2,32.82302,-96.83167,Private room in home,Private room,2,1,1,1,$45.0,31,137,1,31,1125,1125,30.4,1125,t,0,1,9,174,81,5,0,3/19/17,10/3/23,4.94,4.95,4.89,4.93,4.95,4.88,4.81,f,5,3,2,0,0.96
11498438,16783105,6/14/14,t,5,8,t,District 11,32.88763,-96.77053,Entire rental unit,Entire home/apt,2,1,1,1,$63.0,10,1125,7,10,1125,1125,9.9,1125,t,16,36,66,341,47,7,0,6/22/16,11/15/23,4.81,4.87,4.79,4.89,4.96,4.85,4.7,f,5,5,0,0,0.5
11510807,37273366,7/1/15,t,3,5,t,District 14,32.81862,-96.80791,Entire townhouse,Entire home/apt,7,3.5,3,3,$288.0,2,730,2,3,1125,1125,2.3,1125,t,0,0,0,80,117,22,1,3/19/17,1/31/24,4.91,4.94,4.88,4.96,4.96,4.96,4.9,f,1,1,0,0,1.39
11606945,61431187,3/3/16,t,1,1,f,District 11,32.90476,-96.80272,Entire guesthouse,Entire home/apt,2,1,1,1,$107.0,21,1125,21,21,1125,1125,21,1125,t,3,32,59,268,49,2,0,4/1/16,7/29/23,4.71,4.84,4.86,4.9,4.84,5,4.76,f,1,1,0,0,0.51
11639642,249111,9/29/10,t,1,1,t,District 2,32.81472,-96.77283,Entire rental unit,Entire home/apt,2,1,1,1,$68.0,30,180,30,30,1125,1125,30,1125,t,0,0,18,108,26,3,0,12/13/20,11/18/23,4.96,4.96,4.92,5,5,4.92,4.88,f,1,1,0,0,0.67
11656994,49028930,11/14/15,t,16,17,t,District 2,32.808,-96.81287,Entire rental unit,Entire home/apt,2,1.5,2,1,$65.0,30,365,30,30,365,365,30,365,t,0,0,0,0,12,5,0,8/19/16,1/7/24,4.85,4.85,4.69,4.92,4.85,5,4.77,f,9,8,1,0,0.13
11757739,43889052,9/10/15,f,6,8,f,District 2,32.84695,-96.82887,Entire home,Entire home/apt,5,2,2,2,$110.0,31,300,1,31,300,300,30.9,300,t,5,35,65,270,170,0,0,3/21/16,10/31/22,4.88,4.91,4.78,4.96,4.93,4.77,4.87,f,5,3,2,0,1.76
11773727,62676658,3/12/16,f,1,1,f,District 12,33.00456,-96.78763,Private room in home,Private room,2,1,1,1,$90.0,2,28,2,2,28,28,2,28,t,29,59,89,364,32,1,0,4/11/16,6/18/23,4.91,4.87,4.97,4.87,5,4.97,4.87,f,1,0,1,0,0.33
11883701,9557710,10/21/13,t,3,5,t,District 2,32.77893,-96.79058,Private room in townhouse,Private room,2,1,1,1,$76.0,1,28,1,1,1125,1125,1,1125,t,2,2,2,2,176,26,2,6/26/16,2/4/24,4.99,4.98,4.99,4.98,4.99,4.97,4.97,t,3,1,2,0,1.89
11966988,20205060,8/18/14,t,3,3,t,District 14,32.81669,-96.81073,Entire home,Entire home/apt,4,1,2,2,$197.0,2,180,2,2,1125,1125,2,1125,t,0,13,40,306,484,43,1,5/6/16,1/30/24,4.97,4.95,4.98,4.96,4.99,4.93,4.93,f,3,3,0,0,5.1
11995979,7892649,8/2/13,f,1,1,t,District 6,32.87749,-96.86321,Entire home,Entire home/apt,4,2,3,2,$108.0,10,60,10,10,60,60,10,60,t,22,31,31,31,100,0,0,4/17/16,11/29/22,4.7,4.78,4.7,4.94,4.9,4.65,4.78,f,1,1,0,0,1.05
12049690,64526429,3/26/16,t,8,8,t,District 12,33.01158,-96.83751,Entire home,Entire home/apt,8,2,3,5,$211.0,1,1125,2,4,1125,1125,3.7,1125,t,20,50,80,355,297,20,2,4/11/16,2/15/24,4.94,4.97,4.94,4.95,4.96,4.91,4.8,f,3,3,0,0,3.1
12169059,36887133,6/27/15,t,2,2,t,District 9,32.80841,-96.71194,Entire guest suite,Entire home/apt,2,1,1,1,$81.0,30,180,30,30,180,180,30,180,t,0,0,11,286,360,4,0,6/25/16,11/16/23,4.94,4.96,4.93,4.99,4.99,4.96,4.92,f,2,2,0,0,3.86
12245554,6063232,4/23/13,f,9,11,t,District 14,32.81975,-96.79046,Entire rental unit,Entire home/apt,3,1,1,1,$101.0,3,1125,3,3,1125,1125,3,1125,t,0,0,0,245,32,5,0,6/28/16,10/2/23,4.75,4.81,4.72,4.91,4.63,4.91,4.59,t,9,9,0,0,0.34
12397251,24649217,12/9/14,f,1,2,t,District 14,32.81185,-96.79686,Entire townhouse,Entire home/apt,6,3.5,3,3,$699.0,2,6,2,2,6,6,2,6,t,0,0,0,25,15,2,0,9/5/16,12/31/23,5,5,4.8,5,5,5,4.93,t,1,1,0,0,0.17
12759576,69410401,4/28/16,t,1,1,t,District 1,32.74218,-96.86933,Entire guesthouse,Entire home/apt,2,1,1,1,$89.0,1,1125,1,1,1125,1125,1,1125,t,0,0,0,0,789,118,8,6/27/16,2/22/24,4.96,4.94,4.93,4.97,4.99,4.91,4.91,t,1,1,0,0,8.46
12915291,70820214,5/7/16,t,1,1,t,District 11,32.94317,-96.81048,Entire condo,Entire home/apt,4,2,2,2,$143.0,2,1125,2,2,1125,1125,2,1125,t,17,30,53,328,154,23,0,6/5/16,1/21/24,4.83,4.88,4.79,4.95,4.95,4.91,4.83,f,1,1,0,0,1.64
12973068,43042344,8/31/15,f,170,227,t,District 2,32.79576,-96.77105,Entire rental unit,Entire home/apt,2,1,1,1,$45.0,1,1125,1,4,66,1125,2.1,1117.8,t,7,7,7,7,244,37,2,5/19/16,2/18/24,4.13,4.25,4.16,4.66,4.51,4.5,4.12,t,79,79,0,0,2.58
13042721,54424591,1/12/16,f,1,1,t,District 14,32.82835,-96.76814,Entire home,Entire home/apt,6,2,3,3,$379.0,3,30,3,3,30,30,3,30,t,0,0,0,0,147,6,0,5/24/16,8/21/23,4.76,4.78,4.58,4.95,4.94,4.96,4.73,f,1,1,0,0,1.56
13082432,59509385,2/19/16,f,10,20,t,District 1,32.75596,-96.81204,Shared room in home,Shared room,1,1,1,1,$29.0,30,90,30,30,90,1125,30,922.8,t,0,0,0,0,237,7,0,6/6/16,11/26/23,4.66,4.75,4.74,4.88,4.83,4.65,4.74,f,3,0,0,3,2.52
13139581,73227695,5/21/16,t,17,19,t,District 14,32.79702,-96.79184,Private room in townhouse,Private room,2,1.5,1,1,$256.0,1,30,1,1,30,30,1,30,t,30,60,90,365,119,0,0,6/10/16,5/13/22,4.84,4.91,4.69,4.92,4.96,4.91,4.86,f,6,3,3,0,1.27
13326792,61276660,3/2/16,t,1,2,f,District 2,32.76758,-96.79105,Private room in townhouse,Private room,1,1,1,1,$94.0,2,1125,2,2,1125,1125,2,1125,t,14,40,70,70,55,9,0,9/17/18,11/13/23,5,4.96,4.95,4.95,5,4.95,4.96,f,1,0,1,0,0.83
13348105,71839752,5/13/16,f,1,1,t,District 3,32.71103,-96.85882,Private room in guest suite,Private room,2,1,1,1,$121.0,2,1125,2,2,1125,1125,2,1125,t,30,55,85,360,143,2,0,6/19/16,1/7/24,4.9,4.94,4.77,4.97,4.99,4.87,4.92,f,1,0,1,0,1.53
13379582,76039395,6/5/16,t,3,3,t,District 14,32.81582,-96.76825,Private room in townhouse,Private room,5,1,1,1,$79.0,2,90,2,2,90,90,2,90,t,24,48,78,78,94,14,0,7/4/16,12/18/23,4.96,4.98,4.98,4.97,4.98,5,4.96,f,2,0,2,0,1.01
13452559,43042344,8/31/15,f,170,227,t,District 2,32.79573,-96.76978,Entire rental unit,Entire home/apt,2,1,1,1,$87.0,1,1125,1,4,66,1125,2.1,1117.8,t,2,2,2,2,273,55,2,6/20/16,2/17/24,4.53,4.6,4.55,4.87,4.78,4.63,4.54,t,79,79,0,0,2.92
13635641,23916014,11/18/14,t,77,77,t,District 14,32.80039,-96.76521,Entire rental unit,Entire home/apt,2,1,2,2,$107.0,1,1125,5,19,365,365,18.3,365,t,4,34,64,339,16,6,1,5/7/21,2/4/24,4.75,4.81,4.69,5,4.94,4.81,4.69,f,77,77,0,0,0.47
13786592,80755135,6/29/16,t,2,2,t,District 10,32.9105,-96.71349,Entire guesthouse,Entire home/apt,3,1,1,2,$88.0,5,30,5,5,1125,1125,5,1125,t,0,21,51,326,190,2,0,7/1/17,1/21/24,4.91,4.93,4.88,4.98,4.99,4.98,4.94,f,2,2,0,0,2.35
14038228,23916014,11/18/14,t,77,77,t,District 14,32.81234,-96.75664,Entire loft,Entire home/apt,4,1.5,2,2,$99.0,1,1125,1,30,365,1125,28.5,398.2,t,18,48,78,353,20,5,1,3/4/17,2/3/24,4.9,4.95,5,4.95,4.85,5,5,f,77,77,0,0,0.24
14109983,84990738,7/20/16,t,1,1,t,District 14,32.81481,-96.80844,Entire rental unit,Entire home/apt,5,1,1,3,$110.0,1,1125,1,1,1125,1125,1,1125,t,3,16,36,294,476,86,6,10/2/16,2/18/24,4.99,4.99,5,4.99,5,4.92,4.97,t,1,1,0,0,5.29
14135160,85293121,7/22/16,t,1,1,t,District 13,32.87513,-96.75307,Entire townhouse,Entire home/apt,4,1.5,2,2,$135.0,4,365,4,4,365,365,4,365,t,23,40,70,70,59,5,0,1/8/17,11/27/23,4.92,4.9,4.95,4.97,4.98,4.78,4.9,f,1,1,0,0,0.68
14341244,23916014,11/18/14,t,77,77,t,District 14,32.8114,-96.75802,Entire condo,Entire home/apt,5,1.5,2,2,$120.0,1,1125,5,19,365,365,18.3,365,t,23,53,83,358,14,4,0,7/17/20,12/30/23,5,4.79,4.93,4.79,5,5,4.64,f,77,77,0,0,0.32
14372091,82337322,7/7/16,f,3,4,t,District 14,32.82067,-96.80682,Entire townhouse,Entire home/apt,4,2,2,2,$433.0,3,270,3,3,270,270,3,270,t,0,0,21,296,18,2,0,8/24/16,11/27/23,4.78,4.78,4.72,4.59,4.65,4.76,4.65,f,2,2,0,0,0.2
14386734,88358457,8/6/16,t,1,1,t,District 2,32.82432,-96.83036,Private room in home,Private room,2,1,1,2,$79.0,1,5,1,2,1125,1125,1.3,1125,t,2,11,28,31,416,76,5,8/12/16,2/19/24,4.97,4.98,4.91,4.99,4.99,4.92,4.96,t,1,0,1,0,4.54
14430296,42797060,8/28/15,f,1,1,f,District 14,32.84621,-96.76757,Private room in condo,Private room,1,1.5,1,1,$36.0,30,1000,30,30,1000,1000,30,1000,t,28,58,88,363,11,0,0,12/22/16,1/18/19,4.73,4.27,4.09,4.8,4.64,4.73,4.4,f,1,0,1,0,0.13
14649373,90964420,8/20/16,f,1,2,f,District 14,32.81901,-96.8111,Private room in condo,Private room,1,1,1,1,$59.0,7,1125,7,7,1125,1125,7,1125,t,0,0,0,0,29,0,0,10/9/16,11/22/21,4.93,5,4.9,4.93,5,5,4.9,f,1,0,1,0,0.32
14843318,59509385,2/19/16,f,10,20,t,District 1,32.75502,-96.81407,Shared room in home,Shared room,1,1,1,1,$22.0,30,90,30,30,90,1125,30,920.4,t,6,33,54,54,186,10,0,9/5/16,12/16/23,4.8,4.89,4.93,4.96,4.9,4.81,4.88,f,3,0,0,3,2.05
14843367,59509385,2/19/16,f,10,20,t,District 1,32.75462,-96.81212,Shared room in home,Shared room,1,1,1,1,$25.0,30,90,30,30,90,1125,30,920.4,t,8,32,53,53,168,11,0,9/18/16,8/31/23,4.86,4.93,4.85,4.96,4.93,4.79,4.9,f,3,0,0,3,1.86
14859551,41923076,8/19/15,t,9,11,t,District 14,32.81617,-96.79579,Entire townhouse,Entire home/apt,6,2.5,2,2,$149.0,2,1125,1,2,1125,1125,2,1125,t,10,22,52,52,279,35,1,9/17/16,1/28/24,4.79,4.86,4.88,4.94,4.92,4.87,4.75,f,9,9,0,0,3.08
14874252,47111572,10/21/15,t,1,1,t,District 14,32.81339,-96.79517,Entire townhouse,Entire home/apt,6,2.5,2,2,$147.0,11,1125,7,11,1125,1125,10.9,1125,t,7,22,49,311,106,4,0,9/11/16,5/12/23,4.61,4.74,4.39,4.89,4.92,4.94,4.62,f,1,1,0,0,1.17
14874622,93232901,9/3/16,t,16,29,t,District 1,32.7519,-96.82784,Entire home,Entire home/apt,6,1,2,4,$80.0,1,365,1,3,1125,1125,2,1125,t,0,0,0,0,462,51,4,10/25/16,2/11/24,4.81,4.86,4.81,4.85,4.8,4.83,4.79,f,11,11,0,0,5.18
14886894,35342054,6/8/15,t,6,6,t,District 14,32.815517,-96.742447,Entire home,Entire home/apt,16,3,5,10,$689.0,2,1125,2,2,1125,1125,2,1125,t,19,37,37,37,108,1,0,9/16/16,10/8/23,4.94,4.94,4.94,4.97,4.99,4.94,4.89,f,3,3,0,0,1.19
14947097,36558634,6/23/15,f,4,5,t,District 9,32.83724,-96.74616,Entire home,Entire home/apt,6,3.5,4,4,$500.0,60,1125,60,60,1125,1125,60,1125,t,9,39,69,159,5,0,0,12/9/16,5/18/22,5,5,5,5,5,5,4.8,f,1,1,0,0,0.06
15050487,16354066,6/3/14,t,10,15,t,District 3,32.65104,-96.94424,Entire home,Entire home/apt,8,2,3,4,$135.0,3,28,2,3,1125,1125,3,1125,t,0,0,0,0,219,25,1,9/18/16,1/29/24,4.83,4.88,4.81,4.88,4.91,4.9,4.84,f,1,1,0,0,2.42
15073911,39191637,7/21/15,t,71,81,t,District 14,32.8156662,-96.78305054,Entire townhouse,Entire home/apt,10,3.5,4,7,$218.0,2,45,2,2,1125,1125,2,1125,t,0,0,0,0,188,13,0,10/2/16,12/23/23,4.66,4.73,4.6,4.84,4.76,4.93,4.73,f,6,6,0,0,2.09
15110568,95719694,9/18/16,t,1,1,t,District 14,32.82881,-96.77874,Private room in home,Private room,2,1,1,1,$56.0,2,30,2,2,30,30,2,30,t,4,26,42,102,470,59,3,9/25/16,2/8/24,4.95,4.96,4.96,4.95,4.98,4.97,4.94,f,1,0,1,0,5.21
15131990,58642120,2/13/16,t,1,16,t,District 14,32.80997,-96.80418,Entire vacation home,Entire home/apt,12,2.5,4,8,$231.0,2,14,2,2,1125,1125,2,1125,t,18,41,67,157,224,32,1,10/10/16,2/15/24,4.75,4.66,4.83,4.87,4.86,4.89,4.67,f,1,1,0,0,2.5
15132179,58996139,2/16/16,t,1,1,f,District 3,32.69983317,-96.86833588,Entire guesthouse,Entire home/apt,2,1,0,4,$250.0,2,1125,2,2,1125,1125,2,1125,t,0,0,22,297,34,2,0,5/12/18,9/3/23,4.65,4.59,4.82,4.88,4.85,4.68,4.68,f,1,1,0,0,0.48
15132655,95945165,9/19/16,t,1,1,t,District 9,32.84044,-96.713,Entire bungalow,Entire home/apt,3,1,1,1,$146.0,3,1125,3,3,1125,1125,3,1125,t,18,34,40,90,129,28,1,10/29/16,1/29/24,4.94,4.94,4.98,4.95,4.96,4.94,4.94,f,1,1,0,0,1.45
15132865,39191637,7/21/15,t,71,81,t,District 14,32.81565857,-96.78308105,Entire townhouse,Entire home/apt,10,3.5,3,5,$163.0,2,60,2,2,1125,1125,2,1125,t,0,14,38,305,126,17,0,11/22/16,12/12/23,4.75,4.85,4.62,4.83,4.76,4.91,4.74,f,6,6,0,0,1.43
15220305,96719766,9/25/16,f,2,2,t,District 11,32.94707,-96.82246,Entire rental unit,Entire home/apt,1,1,1,1,$190.0,2,28,2,2,28,28,2,28,t,30,60,90,90,1,0,0,8/25/22,8/25/22,5,5,5,5,5,5,5,f,1,1,0,0,0.05
15237714,96828245,9/26/16,f,1,5,t,District 2,32.80637,-96.78897,Entire rental unit,Entire home/apt,2,1,1,1,$215.0,15,150,15,15,150,150,15,150,t,29,59,89,364,50,0,0,10/2/16,3/16/21,4.98,4.94,4.94,4.94,4.98,4.9,4.86,f,1,1,0,0,0.56
15342315,10487666,12/7/13,t,5,6,t,District 5,32.76427,-96.6942,Tiny home,Entire home/apt,2,1,1,1,$61.0,1,14,1,1,1125,1125,1,1125,t,0,0,0,0,1151,156,12,1/23/17,2/20/24,4.97,4.98,4.93,4.97,4.99,4.92,4.95,f,3,3,0,0,13.34
15396018,98459184,10/6/16,t,1,2,t,District 2,32.82142,-96.8228,Entire condo,Entire home/apt,4,1.5,2,2,$224.0,30,100,30,30,100,100,30,100,t,0,16,46,169,17,7,0,8/2/22,6/5/23,4.88,4.94,4.76,4.76,5,4.76,4.82,f,1,1,0,0,0.89
15396199,9791021,11/3/13,f,1,1,t,District 14,32.80348,-96.81279,Entire townhouse,Entire home/apt,6,2.5,2,2,$300.0,2,7,2,2,7,7,2,7,t,29,57,87,362,2,0,0,10/23/16,11/27/21,5,5,5,5,5,5,5,f,1,1,0,0,0.02
15411661,69524865,4/29/16,t,1,2,f,District 1,32.73939,-96.83027,Entire home,Entire home/apt,4,1,2,2,$104.0,4,1125,4,5,1125,1125,4.1,1125,t,9,31,61,61,129,12,1,10/23/16,2/1/24,4.71,4.81,4.87,4.97,4.97,4.59,4.72,f,1,1,0,0,1.44
15420172,4505460,12/27/12,t,3,3,f,District 9,32.85315,-96.70441,Private room in home,Private room,3,1,1,2,$44.0,2,365,1,1,365,365,1,365,t,28,55,85,182,64,25,3,10/15/16,2/14/24,4.97,4.95,4.92,5,5,4.95,4.95,f,3,0,3,0,0.71
15454467,72184929,5/15/16,t,1,1,t,District 9,32.81863,-96.75121,Entire guest suite,Entire home/apt,2,0,1,1,$118.0,1,1125,1,1,1125,1125,1,1125,t,14,26,52,142,331,31,0,11/18/16,1/13/24,4.86,4.95,4.93,4.95,4.91,4.98,4.86,t,1,1,0,0,3.74
15595790,96993967,9/27/16,f,1,1,t,District 4,32.7174,-96.76959,Private room in rental unit,Private room,4,1,1,2,$80.0,1,1125,1,1,1125,1125,1,1125,t,29,59,89,364,0,0,0,,,,,,,,,,f,1,0,1,0,
15708430,2770842,6/28/12,t,1,2,t,District 7,32.80832,-96.68058,Private room in home,Private room,1,1,1,1,$37.0,1,1125,1,4,1125,1125,1.9,1125,t,10,10,10,10,87,22,5,11/25/16,2/12/24,4.97,4.98,4.97,5,4.98,4.87,4.99,f,1,0,1,0,0.99
15868576,102864844,11/7/16,t,4,4,t,District 14,32.84966,-96.76371,Entire condo,Entire home/apt,2,1,1,1,$109.0,20,1125,20,20,1125,1125,20,1125,t,8,10,28,227,49,10,0,11/19/16,12/28/23,4.88,4.96,4.94,5,4.96,4.94,4.84,f,2,2,0,0,0.55
16124597,73227695,5/21/16,t,17,19,t,District 14,32.7949813,-96.79190701,Entire townhouse,Entire home/apt,9,2.5,2,2,$175.0,1,1125,1,1,1125,1125,1,1125,t,1,1,1,1,291,59,5,12/22/16,2/16/24,4.79,4.86,4.65,4.88,4.92,4.92,4.79,f,6,3,3,0,3.33
16132334,7173761,6/28/13,f,2,2,t,District 7,32.77953,-96.76911,Shared room in loft,Shared room,3,1,1,1,$159.0,1,1125,1,1,1125,1125,1,1125,t,30,60,90,180,131,0,0,12/1/16,2/9/20,4.7,4.79,4.37,4.96,4.94,4.79,4.75,f,2,0,1,1,1.49
16239694,5742868,4/2/13,f,1,1,t,District 13,32.88426,-96.78933,Entire home,Entire home/apt,8,4,4,4,$990.0,2,1125,2,2,1125,1125,2,1125,t,10,29,54,329,27,3,0,4/30/17,9/30/23,5,5,5,5,5,5,5,f,1,1,0,0,0.33
16365346,78199259,6/17/16,t,4,5,t,District 14,32.81295,-96.81046,Entire condo,Entire home/apt,5,2,2,2,$146.0,30,1125,30,30,1125,1125,30,1125,t,0,0,0,236,26,2,0,1/2/17,10/1/23,4.88,4.81,4.96,4.92,5,5,4.88,f,4,4,0,0,0.3
16365639,105820908,12/1/16,f,8,11,t,District 12,32.98705,-96.79025,Entire home,Entire home/apt,10,2,4,8,$500.0,2,1125,2,2,1125,1125,2,1125,t,0,21,51,326,43,1,0,2/21/17,10/20/23,4.81,4.79,4.84,4.91,4.86,4.81,4.65,f,5,5,0,0,0.5
16405547,885061,7/28/11,t,3,6,t,District 7,32.79963,-96.70282,Entire home,Entire home/apt,5,2,2,2,$100.0,4,1125,4,4,1125,1125,4,1125,t,17,25,55,131,65,11,2,2/12/17,2/19/24,4.69,4.8,4.68,4.82,4.88,4.89,4.85,f,3,3,0,0,0.76
16418235,2592644,6/10/12,t,7,24,t,District 8,32.63438,-96.82738,Private room in home,Private room,8,1.5,1,5,$54.0,2,165,1,2,165,165,2,165,t,26,27,27,27,57,5,0,12/30/16,7/13/23,4.95,4.93,4.89,4.95,4.95,4.88,4.93,f,4,1,3,0,0.65
16491279,56288960,1/27/16,f,1,1,t,District 14,32.81427,-96.79485,Entire condo,Entire home/apt,4,2,2,2,$135.0,21,99,21,21,1125,1125,21,1125,t,12,42,61,173,19,11,0,9/26/21,11/23/23,4.58,4.53,4.58,4.79,4.84,4.89,4.47,t,1,1,0,0,0.65
16507160,57773483,2/7/16,t,1,1,t,District 9,32.8467,-96.74354,Entire guesthouse,Entire home/apt,2,1,1,1,$126.0,4,31,4,4,31,31,4,31,t,19,31,61,241,136,15,0,6/17/17,1/16/24,4.99,4.99,4.96,5,5,4.98,4.95,f,1,1,0,0,1.67
16517589,57374514,2/4/16,f,1,3,f,District 9,32.83421,-96.68265,Entire home,Entire home/apt,5,2,2,2,$167.0,3,1125,3,3,1125,1125,3,1125,t,28,55,85,85,12,0,0,1/1/17,6/3/19,4.92,5,4.67,5,5,4.83,5,f,1,1,0,0,0.14
16648085,102678713,11/6/16,t,2,2,t,District 2,32.80612,-96.78425,Entire rental unit,Entire home/apt,4,1,1,1,$109.0,1,1125,1,2,1125,1125,1.3,1125,t,1,1,1,1,258,27,1,3/5/17,2/4/24,4.98,4.95,4.94,4.98,4.99,4.89,4.93,t,1,1,0,0,3.04
16813046,2592644,6/10/12,t,7,24,t,District 8,32.63423232,-96.82708617,Private room in home,Private room,3,1.5,1,1,$48.0,2,165,2,2,165,165,2,165,t,20,33,63,153,50,3,0,1/27/17,12/26/23,4.98,5,4.96,5,5,4.86,4.92,f,4,1,3,0,0.58
16896206,108514926,12/26/16,f,199,462,t,District 14,32.81511,-96.79163,Entire rental unit,Entire home/apt,3,1,2,2,$280.0,4,222,4,4,320,1125,4,1106.5,t,5,5,5,210,3,0,0,1/31/18,4/29/20,5,5,5,5,5,5,4.33,t,165,165,0,0,0.04
16914852,59908862,2/22/16,t,1,6,t,District 12,32.99018,-96.80626,Private room in townhouse,Private room,2,1.5,1,1,$45.0,28,150,28,28,150,150,28,150,t,0,0,9,44,57,3,0,2/10/17,12/16/23,4.96,5,4.98,5,4.98,4.93,4.94,f,1,0,1,0,0.67
16959215,108514926,12/26/16,f,199,462,t,District 14,32.81395,-96.79095,Entire rental unit,Entire home/apt,4,1,1,2,$127.0,56,220,2,56,320,1125,50.3,1032.5,t,6,27,57,332,1,0,0,6/3/20,6/3/20,5,5,5,5,5,5,5,t,165,165,0,0,0.02
16964525,108514926,12/26/16,f,199,462,t,District 14,32.81395,-96.79095,Entire rental unit,Entire home/apt,3,1,1,2,$135.0,20,360,20,20,1125,1125,20,1125,t,0,22,52,327,5,0,0,2/19/17,9/5/22,4.6,4.8,4.6,4.2,4.2,4.8,4.6,t,165,165,0,0,0.06
16973794,60226438,2/24/16,f,1,5,t,District 2,32.81436,-96.77674,Entire guest suite,Entire home/apt,2,1,1,1,$75.0,2,10,2,2,10,10,2,10,t,0,0,0,0,95,8,0,2/23/17,9/30/23,4.89,4.97,4.92,4.99,4.97,4.98,4.91,f,1,1,0,0,1.11
17013017,112593570,1/21/17,f,80,173,t,District 14,32.80834,-96.79646,Entire rental unit,Entire home/apt,4,1,1,1,$125.0,56,360,56,56,1125,1125,56,1125,t,0,0,0,31,2,1,0,7/6/17,3/5/23,4,4.5,4.5,5,5,5,5,t,64,64,0,0,0.02
17042714,108514926,12/26/16,f,199,462,t,District 14,32.80952,-96.7961,Entire rental unit,Entire home/apt,2,1,1,2,$120.0,56,320,56,56,320,320,56,320,t,0,0,0,148,5,0,0,4/28/17,9/30/21,4.6,4.6,4.6,4.6,4.8,5,4.4,f,165,165,0,0,0.06
17085212,112593570,1/21/17,f,80,173,t,District 14,32.80818,-96.7958,Entire rental unit,Entire home/apt,4,1,1,2,$120.0,56,360,56,56,1125,1125,56,1125,t,0,0,0,43,3,0,0,5/29/17,9/4/17,4.33,5,4.67,5,4.67,4.33,4.67,t,64,64,0,0,0.04
17108068,112593570,1/21/17,f,80,173,t,District 14,32.80859,-96.79683,Entire rental unit,Entire home/apt,4,1,1,1,$120.0,70,365,70,70,1125,1125,70,1125,t,0,0,0,31,8,1,0,2/26/17,2/26/23,4.75,4.88,4.63,4.57,4.88,5,4.86,t,64,64,0,0,0.09
17108158,112593570,1/21/17,f,80,173,t,District 14,32.80803,-96.79659,Entire rental unit,Entire home/apt,4,1,1,1,$125.0,20,365,20,20,1125,1125,20,1125,t,0,0,0,31,10,1,0,2/14/17,3/26/23,4.7,4.8,4.8,4.7,4.6,5,4.7,t,64,64,0,0,0.12
17123019,108514926,12/26/16,f,199,462,t,District 14,32.80921,-96.7958,Entire rental unit,Entire home/apt,3,1,1,2,$120.0,28,320,28,28,320,320,28,320,t,0,0,0,148,5,0,0,2/21/17,2/2/22,5,5,5,5,5,5,4.8,f,165,165,0,0,0.06
17125487,1373416,11/5/11,t,1,2,t,District 14,32.83057,-96.78039,Entire rental unit,Entire home/apt,4,2,2,2,$97.0,29,500,29,29,1125,1125,29,1125,t,12,34,34,229,48,3,0,2/27/17,12/20/23,4.83,4.89,4.81,4.96,4.98,4.93,4.76,t,1,1,0,0,0.56
17142583,57933646,2/8/16,f,58,62,t,District 11,32.89225,-96.77256,Entire rental unit,Entire home/apt,5,1,1,2,$79.0,1,1125,1,1,1125,1125,1,1125,t,16,39,69,344,389,28,1,2/14/17,2/5/24,4.61,4.7,4.7,4.75,4.87,4.79,4.62,f,18,18,0,0,4.55
17174796,108514926,12/26/16,f,199,462,t,District 14,32.80921,-96.7958,Entire rental unit,Entire home/apt,3,1,1,2,$88.0,3,120,3,3,1125,1125,3,1125,t,0,0,0,28,7,0,0,2/20/17,8/23/19,5,5,4.71,5,5,5,5,t,165,165,0,0,0.08
17177420,108514926,12/26/16,f,199,462,t,District 14,32.80921,-96.7958,Entire rental unit,Entire home/apt,2,1,1,2,$120.0,28,360,28,28,360,360,28,360,t,0,0,0,20,6,0,0,9/17/17,11/5/18,5,5,5,5,4.83,5,5,f,165,165,0,0,0.08
17177697,108514926,12/26/16,f,199,462,t,District 14,32.80921,-96.7958,Entire rental unit,Entire home/apt,3,1,2,2,$120.0,56,220,56,56,220,220,56,220,t,0,0,0,148,7,0,0,9/9/17,2/18/22,4.86,4.86,5,4.71,4.71,5,5,f,165,165,0,0,0.09
17211064,41923076,8/19/15,t,9,11,t,District 14,32.81617,-96.79579,Entire townhouse,Entire home/apt,6,2.5,2,3,$147.0,2,1125,2,2,1125,1125,2,1125,t,19,30,60,60,225,23,0,2/16/17,1/14/24,4.8,4.89,4.88,4.95,4.88,4.9,4.73,f,9,9,0,0,2.63
17292689,112593570,1/21/17,f,80,173,t,District 14,32.81336,-96.79178,Entire rental unit,Entire home/apt,4,1,1,1,$150.0,56,365,2,56,330,1125,54.8,1106.7,t,5,5,5,90,1,0,0,8/10/17,8/10/17,5,5,5,5,5,5,5,t,64,64,0,0,0.01
